Time	Vin	Vo
4.019999999999351e-003	1.001787e-002	2.117063e-002
4.020999999999350e-003	9.982582e-003	2.015306e-002
4.021999999999349e-003	1.001787e-002	1.934101e-002
4.022999999999348e-003	9.982582e-003	1.874877e-002
4.023999999999348e-003	1.001787e-002	1.837255e-002
4.024999999999347e-003	9.982582e-003	1.819231e-002
4.025999999999346e-003	1.001811e-002	1.817895e-002
4.026999999999345e-003	9.982582e-003	1.829769e-002
4.027999999999345e-003	1.001787e-002	1.851083e-002
4.028999999999344e-003	9.982582e-003	1.878263e-002
4.029999999999343e-003	1.001787e-002	1.908065e-002
4.030999999999342e-003	9.982582e-003	1.937772e-002
4.031999999999342e-003	1.001787e-002	1.965286e-002
4.032999999999341e-003	9.982582e-003	1.989128e-002
4.033999999999340e-003	1.001787e-002	2.008344e-002
4.034999999999340e-003	9.982821e-003	2.022649e-002
4.035999999999339e-003	1.001763e-002	2.032043e-002
4.036999999999338e-003	9.982821e-003	2.036954e-002
